unique_id,collision_id,crash_date_person,crash_time_person,person_id,person_type,person_injury,vehicle_id,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,ped_location,ped_action,complaint,ped_role,contributing_factor_1,contributing_factor_2,person_sex,person_age_imputed,person_injury_clean,crash_date_crash,crash_time_crash,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,crash_hour,crash_year,crash_month
7098060,3672520,05/18/2017,9:30,ba235552-89a4-4536-b1a9-a8e86f2c15fa,OCCUPANT,Unspecified,17588138.0,40.0,,,,,,,,,Registrant,,,F,40.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5769262,3416371,03/31/2016,20:30,325270,PEDESTRIAN,Injured,,52.0,Does Not Apply,Conscious,Knee-Lower Leg Foot,Does Not Apply,-,Unknown,Unknown,Complaint of Pain,Pedestrian,,,F,52.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248558,4229571,10/26/2019,12:00,21f9a7c2-2d7b-42c0-9fe0-aa880fc4f699,OCCUPANT,Unspecified,19140891.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F,41.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038417,4180602,07/31/2019,14:15,f8866b4e-1c42-4975-8096-4e860d13c8a0,OCCUPANT,Unspecified,19035345.0,87.0,,,,,,,,,Registrant,,,M,87.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253357,4231072,10/28/2019,19:30,fbbc1032-e4b5-4c41-9ba7-759a59274a2f,OCCUPANT,Unspecified,19143215.0,58.0,,,,,,,,,Registrant,,,M,58.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259065,4222512,10/11/2019,15:14,32f1156a-58dd-43e0-a9d6-cb4421841f87,OCCUPANT,Unspecified,19146080.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5825272,3427712,04/22/2016,13:20,453607,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253056,4230539,10/27/2019,2:40,58f7d044-b8c2-4826-876d-7da52371f000,OCCUPANT,Unspecified,19143063.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,33.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253148,4230552,10/25/2019,20:00,9358d01f-ec17-4920-ad87-f0d2e6dcaabe,OCCUPANT,Unspecified,19143119.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9688661,4042877,12/11/2018,16:15,4b47c08b-e778-4098-9949-db28f989fdd5,OCCUPANT,Unspecified,18861986.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695611,3576121,12/08/2016,10:25,2972686,OCCUPANT,Unspecified,17395137.0,38.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,38.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500091,3521510,09/13/2016,12:00,1982014,PEDESTRIAN,Injured,,81.0,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,"Crossing, No Signal, or Crosswalk",Minor Bleeding,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,M,81.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9886226,4145719,06/05/2019,13:06,eddc6b05-038f-4adf-b29c-6bd30b80e2de,OCCUPANT,Unspecified,18959809.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,37.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289486,3498800,08/11/2016,16:30,1546233,PEDESTRIAN,Injured,,24.0,,Conscious,Hip-Upper Leg,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Not in Roadway,Contusion - Bruise,Pedestrian,Driver Inattention/Distraction,Unspecified,M,24.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9956843,4162272,06/30/2019,22:41,85480390-12f6-4ef0-833b-f5876de74bf7,OCCUPANT,Unspecified,18994711.0,62.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,62.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258994,4223421,10/14/2019,11:15,1bdf54c7-9eb4-4858-b485-6f89465f7e64,OCCUPANT,Unspecified,19146050.0,29.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,29.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642661,3561394,11/16/2016,8:20,2711093,PEDESTRIAN,Injured,,25.0,,Conscious,Abdomen - Pelvis,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,"Crossing, No Signal, Marked Crosswalk",Abrasion,Pedestrian,Unspecified,Unspecified,F,25.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10251078,4230102,10/26/2019,12:13,77d04a77-777c-467d-ac5c-299a21f3ffcf,OCCUPANT,Unspecified,19142077.0,36.0,,,,,,,,,Registrant,,,M,36.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729696,3410703,03/17/2016,23:50,99900,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953646,4066897,01/14/2019,9:28,ab21704e-af55-46c8-b3bb-ee378f50a521,OCCUPANT,Unspecified,18499508.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149631,4206622,09/14/2019,1:30,4ea2c172-c5e3-4190-aa69-a31a4245b19b,OCCUPANT,Unspecified,19091429.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,47.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187379,3529590,09/29/2016,6:08,2391506,OCCUPANT,Unspecified,,,,,,,,,,,Notified Person,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9369052,3937355,07/08/2018,11:45,668a5c09-dafc-4c77-88ae-39b5d367927a,OCCUPANT,Unspecified,18704432.0,71.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,71.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269479,4234580,10/28/2019,19:00,6153c4d5-7aa8-4e68-b8c8-82bbe174f6c2,OCCUPANT,Unspecified,19151228.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,33.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6413700,3507470,08/26/2016,5:45,1724906,PEDESTRIAN,Injured,,51.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Other Actions in Roadway,Minor Bleeding,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,F,51.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10265351,4233451,10/30/2019,15:45,d8d87641-996c-4fa9-9d6a-e36a0b0f63da,OCCUPANT,Unspecified,19149161.0,38.0,,,,,,,,,Registrant,,,M,38.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10252608,4230256,10/27/2019,21:30,e4e96343-b0af-4716-88a9-05a26b739557,OCCUPANT,Unspecified,19142839.0,22.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,22.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9088415,4092847,03/07/2019,13:25,bfa8faae-4d30-4fff-ae72-163be3250333,OCCUPANT,Unspecified,18566287.0,52.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,52.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261421,4223763,10/13/2019,2:03,30f77a4b-0a71-458f-962d-461536fb833e,OCCUPANT,Unspecified,19147206.0,51.0,,,,,,,,,Registrant,,,F,51.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6457226,3457325,06/07/2016,8:20,880833,PEDESTRIAN,Injured,,23.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,"Crossing, No Signal, or Crosswalk",Minor Bleeding,Pedestrian,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,F,23.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742145,3411763,03/22/2016,20:13,208942,OCCUPANT,Unspecified,,,,,,,,,,,Policy Holder,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6890476,3665305,05/07/2017,17:10,6cc96dd5-c30b-4147-8c90-3cc27dae5e7a,OCCUPANT,Unspecified,17488771.0,30.0,,,,,,,,,Registrant,,,M,30.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10257932,4231429,10/27/2019,12:17,1a5ad03f-059d-44bd-8f68-00d37df00d84,OCCUPANT,Unspecified,19145526.0,48.0,,,,,,,,,Registrant,,,M,48.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266731,4233092,10/30/2019,13:50,eb226d2a-6d71-45bd-b639-0fbea86d7806,OCCUPANT,Unspecified,19149876.0,47.0,,,,,,,,,Registrant,,,M,47.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385900,3489557,07/28/2016,5:44,1356616,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269792,4234214,11/03/2019,3:15,0efc4161-5291-46b9-a5ee-df5388307939,OCCUPANT,Unspecified,19151385.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229685,3477743,07/08/2016,16:15,1175771,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10257395,4231434,10/28/2019,11:45,2182aecd-59c7-4acd-92f3-384a6cc59e2a,OCCUPANT,Unspecified,19145256.0,52.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,52.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6262802,3482708,07/13/2016,12:50,1214427,OCCUPANT,Unspecified,17189563.0,49.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,49.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269431,4233993,11/01/2019,19:18,ff1e8446-e8ea-48e1-bf51-44a773170d08,OCCUPANT,Unspecified,19151204.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,50.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10256383,4231822,10/21/2019,21:10,c8329a8a-a364-4963-951a-a7711cadc482,OCCUPANT,Unspecified,19144780.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,25.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6198068,3480212,07/12/2016,15:30,1337120,OCCUPANT,Unspecified,,43.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,43.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378438,3473201,06/27/2016,0:30,1081808,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6965087,3660877,04/30/2017,18:26,04874727-8964-4384-8e58-803407769475,OCCUPANT,Unspecified,17524480.0,62.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,62.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312370,3503605,08/19/2016,18:25,1644501,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991876,4058666,01/18/2019,15:50,db46cac5-5322-46be-9692-8b2c428a2fb1,OCCUPANT,Unspecified,18518617.0,17.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,17.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10201084,4218536,10/04/2019,9:30,4d1a23c3-268b-440c-bab3-70a48d593b0f,OCCUPANT,Unspecified,19117169.0,54.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,54.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267594,4233618,11/01/2019,8:02,e4686c8e-2145-4dfc-8411-3316785c2d6e,OCCUPANT,Unspecified,19150304.0,27.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,27.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9981367,4167426,07/09/2019,22:30,f592ee34-183f-4c1e-a95c-2d4c8c6af51d,OCCUPANT,Unspecified,19006824.0,27.0,,,,,,,,,Registrant,,,M,27.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5798153,3426296,03/30/2016,15:15,223659,OCCUPANT,Unspecified,,,,,,,,,,,Policy Holder,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10249136,4230415,10/27/2019,12:24,bd43f888-ca18-4dea-b7fd-d80010454b98,OCCUPANT,Unspecified,19141166.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270488,4234536,11/03/2019,12:20,03dc62b9-afcd-4364-98ac-624163475d15,OCCUPANT,Unspecified,19151735.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,50.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268258,4233599,11/02/2019,4:14,53a25698-369c-4b10-8a05-274000542358,OCCUPANT,Unspecified,19150648.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261756,4219961,10/08/2019,2:09,c9af0109-29c7-454f-a0b5-c7a807385715,OCCUPANT,Injured,19147359.0,38.0,Not Ejected,Conscious,Neck,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,M,38.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031899,3592487,01/05/2017,11:45,c3e50f20-8fa5-42a0-b2d2-bac6bf791f16,OCCUPANT,Unspecified,17079435.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,,,,Does Not Apply,Driver,,,F,34.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270919,4234335,11/01/2019,15:10,a2afb46f-a8de-4cf8-9424-6e7f386a4703,OCCUPANT,Unspecified,19151943.0,66.0,,,,,,,,,Registrant,,,M,66.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264710,4232560,10/29/2019,15:20,e44ef134-aec1-43c4-998b-795aa8e6935b,PEDESTRIAN,Injured,,31.0,,Semiconscious,Face,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Minor Bleeding,Pedestrian,Unspecified,Unspecified,F,31.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762364,3415236,03/30/2016,4:30,211409,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275446,4235178,11/03/2019,13:30,5c1267a0-e89e-4f1e-9184-a39a2c58f515,OCCUPANT,Unspecified,19154230.0,47.0,,,,,,,,,Registrant,,,F,47.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269001,4234443,11/01/2019,3:28,833b615f-7362-4dda-aff4-565074af1c18,OCCUPANT,Unspecified,19150999.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243701,3459754,06/09/2016,13:21,917261,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394778,3497357,08/09/2016,8:45,1510719,PEDESTRIAN,Injured,,36.0,,Conscious,Knee-Lower Leg Foot,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain,Pedestrian,Failure to Yield Right-of-Way,Driver Inattention/Distraction,M,36.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10260317,4223951,10/12/2019,15:40,264758c4-f494-4430-b57d-ad290b03076e,OCCUPANT,Unspecified,19146683.0,58.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,58.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956090,3432648,04/25/2016,18:18,534793,PEDESTRIAN,Injured,,24.0,Does Not Apply,Conscious,Head,Does Not Apply,-,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Other Actions in Roadway,Complaint of Pain,Pedestrian,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,F,24.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10256169,4231506,10/23/2019,20:11,2cdff263-ada6-4740-8b12-5d12594ef7d3,OCCUPANT,Unspecified,19144676.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,37.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270250,4234292,11/03/2019,16:27,9b32ffb6-018e-411e-a67e-9e6c26d2178a,OCCUPANT,Unspecified,19151616.0,64.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,64.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748325,3409182,03/31/2016,14:07,232687,OCCUPANT,Unspecified,,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415411,3494903,08/05/2016,21:55,1483623,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270532,4234083,11/03/2019,5:30,5ea80fb3-21e8-4fcc-918b-a09d20d462ae,OCCUPANT,Unspecified,19151751.0,,,,,,,,,,Registrant,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271831,4234886,10/28/2019,18:15,060a3130-5184-48e6-83ac-7058f62f6784,OCCUPANT,Unspecified,19152397.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,28.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6479183,3475449,07/06/2016,18:25,1164081,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340833,3544336,10/21/2016,12:18,2404473,OCCUPANT,Unspecified,17226083.0,58.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,58.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10254067,4230953,10/27/2019,0:30,70b12f6d-06ec-4af6-b16b-b88df573aa9e,OCCUPANT,Unspecified,19143571.0,36.0,,,,,,,,,Registrant,,,M,36.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10255914,4231813,10/29/2019,16:00,d1f1c64e-6b10-4bc6-a023-30999b7d482f,OCCUPANT,Unspecified,19144548.0,12.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,12.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267481,4233815,11/01/2019,17:02,663a7f33-210a-4221-ae34-ed7f34cfb9e0,OCCUPANT,Unspecified,19150254.0,54.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,54.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958795,3433260,04/30/2016,23:00,528278,OCCUPANT,Unspecified,17045167.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,41.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271268,4234599,10/27/2019,18:00,9664b3ad-739c-44ef-887e-71a1bbe4eaa9,OCCUPANT,Injured,19152111.0,14.0,Not Ejected,Conscious,Head,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Complaint of Pain or Nausea,Passenger,,,M,14.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957100,4067550,01/15/2018,14:20,964b097d-62e7-4a33-b092-a77987ee7dd9,OCCUPANT,Unspecified,18501206.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533175,3525902,09/13/2016,16:35,2069541,PEDESTRIAN,Injured,,73.0,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Crossing Against Signal,Complaint of Pain,Pedestrian,Unspecified,Unspecified,F,73.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670650,3548642,10/27/2016,16:27,2478658,OCCUPANT,Unspecified,17383202.0,65.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,65.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367262,3869557,03/24/2018,16:25,3034df28-d749-4f73-a0d0-64e297a790f1,OCCUPANT,Unspecified,17718909.0,35.0,,,,,,,,,Registrant,,,F,35.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11316517,4322359,06/22/2020,6:15,7c9a549e-4133-402c-a940-2033d0533da4,OCCUPANT,Unspecified,19693576.0,48.0,,,,,,,,,Registrant,,,F,48.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311458,3477531,07/07/2016,14:15,1166315,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894123,199421,04/08/2013,12:22,2,OCCUPANT,Injured,12312827.0,29.0,,,,,,,,,,,,,29.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258378,4231566,10/29/2019,13:00,f38f0593-5426-4083-a950-1b2929916f67,OCCUPANT,Injured,19145754.0,21.0,Not Ejected,Conscious,Neck,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F,21.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253878,4230927,10/27/2019,16:30,53096dfd-7af7-47ab-9fb9-6662f0edfc0d,OCCUPANT,Unspecified,19143479.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,32.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677902,3587662,12/24/2016,11:30,3186011,OCCUPANT,Unspecified,,,,,,,,,,,Witness,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267779,4233723,11/02/2019,9:30,69a710dc-baac-4804-8270-d427f683ff95,OCCUPANT,Unspecified,19150391.0,,,,,,,,,,Registrant,,,,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10259519,4232395,10/29/2019,19:45,140d4b3f-2569-4b31-9e5e-2dc9bac5f05b,OCCUPANT,Unspecified,19146295.0,58.0,,,,,,,,,Registrant,,,M,58.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750963,3409443,03/31/2016,11:50,378444,OCCUPANT,Unspecified,,39.0,,,,,,,,,Registrant,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219925,3488714,07/23/2016,13:15,1336613,OCCUPANT,Unspecified,,,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,39.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10254597,4230881,10/28/2019,9:00,7187cc73-aec3-40b5-aece-3e24b44ad9b7,OCCUPANT,Unspecified,19143858.0,40.0,,,,,,,,,Registrant,,,F,40.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274350,4234992,10/28/2019,8:20,24678660-7115-40c3-9c79-363ec445584e,OCCUPANT,Unspecified,19153663.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,28.0,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263195,4232999,10/31/2019,16:40,1fa1a926-1940-43d2-9cbb-254b4ce0fe01,OCCUPANT,Injured,19148093.0,40.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M,40.0,INJURED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
